model,kind,uid,source,harmful,split,role,design,n_tokens,content_tokens,t_inst,t_post_inst,slot_is_fixed
llama3.1-8b,fitting,b812e6f874ba,jbb,True,train,assistant,fixed_slot,73,23,67,72,True
llama3.1-8b,fitting,b812e6f874ba,jbb,True,train,system,natural_slot,62,23,47,61,False
llama3.1-8b,fitting,b812e6f874ba,jbb,True,train,user,natural_slot,64,23,58,63,False
llama3.1-8b,fitting,b812e6f874ba,jbb,True,train,tool,natural_slot,84,23,77,83,False
llama3.1-8b,fitting,b812e6f874ba,jbb,True,train,assistant,natural_slot,73,23,67,72,False
llama3.1-8b,fitting,0efbdb6381cc,sorry-bench,True,train,system,fixed_slot,69,30,54,68,False
llama3.1-8b,fitting,0efbdb6381cc,sorry-bench,True,train,user,fixed_slot,80,30,74,79,True
llama3.1-8b,fitting,0efbdb6381cc,sorry-bench,True,train,tool,fixed_slot,82,30,76,81,True
llama3.1-8b,fitting,0efbdb6381cc,sorry-bench,True,train,assistant,fixed_slot,80,30,74,79,True
llama3.1-8b,fitting,0efbdb6381cc,sorry-bench,True,train,system,natural_slot,69,30,54,68,False
llama3.1-8b,fitting,0efbdb6381cc,sorry-bench,True,train,user,natural_slot,71,30,65,70,False
llama3.1-8b,fitting,0efbdb6381cc,sorry-bench,True,train,tool,natural_slot,90,30,84,89,False
llama3.1-8b,fitting,0efbdb6381cc,sorry-bench,True,train,assistant,natural_slot,80,30,74,79,False
llama3.1-8b,fitting,8216f5afd681,advbench,True,train,system,fixed_slot,49,10,34,48,False
llama3.1-8b,fitting,8216f5afd681,advbench,True,train,user,fixed_slot,60,10,54,59,True
llama3.1-8b,fitting,8216f5afd681,advbench,True,train,tool,fixed_slot,63,10,56,62,True
llama3.1-8b,fitting,8216f5afd681,advbench,True,train,assistant,fixed_slot,60,10,54,59,True
llama3.1-8b,fitting,8216f5afd681,advbench,True,train,system,natural_slot,49,10,34,48,False
llama3.1-8b,fitting,8216f5afd681,advbench,True,train,user,natural_slot,51,10,45,50,False
llama3.1-8b,fitting,8216f5afd681,advbench,True,train,tool,natural_slot,71,10,64,70,False
llama3.1-8b,fitting,8216f5afd681,advbench,True,train,assistant,natural_slot,60,10,54,59,False
llama3.1-8b,fitting,f1e260620370,jbb,True,train,system,fixed_slot,50,11,35,49,False
llama3.1-8b,fitting,f1e260620370,jbb,True,train,user,fixed_slot,61,11,55,60,True
llama3.1-8b,fitting,f1e260620370,jbb,True,train,tool,fixed_slot,64,11,57,63,True
llama3.1-8b,fitting,f1e260620370,jbb,True,train,assistant,fixed_slot,61,11,55,60,True
llama3.1-8b,fitting,f1e260620370,jbb,True,train,system,natural_slot,50,11,35,49,False
llama3.1-8b,fitting,f1e260620370,jbb,True,train,user,natural_slot,52,11,46,51,False
llama3.1-8b,fitting,f1e260620370,jbb,True,train,tool,natural_slot,72,11,65,71,False
llama3.1-8b,fitting,f1e260620370,jbb,True,train,assistant,natural_slot,61,11,55,60,False
llama3.1-8b,fitting,450d0e2f16d7,sorry-bench,True,test,system,fixed_slot,81,42,66,80,False
llama3.1-8b,fitting,450d0e2f16d7,sorry-bench,True,test,user,fixed_slot,92,42,86,91,True
llama3.1-8b,fitting,450d0e2f16d7,sorry-bench,True,test,tool,fixed_slot,94,42,88,93,True
llama3.1-8b,fitting,450d0e2f16d7,sorry-bench,True,test,assistant,fixed_slot,92,42,86,91,True
llama3.1-8b,fitting,450d0e2f16d7,sorry-bench,True,test,system,natural_slot,81,42,66,80,False
llama3.1-8b,fitting,450d0e2f16d7,sorry-bench,True,test,user,natural_slot,83,42,77,82,False
llama3.1-8b,fitting,450d0e2f16d7,sorry-bench,True,test,tool,natural_slot,102,42,96,101,False
llama3.1-8b,fitting,450d0e2f16d7,sorry-bench,True,test,assistant,natural_slot,92,42,86,91,False
llama3.1-8b,fitting,eaf7c3977210,advbench,True,test,system,fixed_slot,54,15,39,53,False
llama3.1-8b,fitting,eaf7c3977210,advbench,True,test,user,fixed_slot,65,15,59,64,True
llama3.1-8b,fitting,eaf7c3977210,advbench,True,test,tool,fixed_slot,68,15,61,67,True
llama3.1-8b,fitting,eaf7c3977210,advbench,True,test,assistant,fixed_slot,65,15,59,64,True
llama3.1-8b,fitting,eaf7c3977210,advbench,True,test,system,natural_slot,54,15,39,53,False
llama3.1-8b,fitting,eaf7c3977210,advbench,True,test,user,natural_slot,56,15,50,55,False
llama3.1-8b,fitting,eaf7c3977210,advbench,True,test,tool,natural_slot,76,15,69,75,False
llama3.1-8b,fitting,eaf7c3977210,advbench,True,test,assistant,natural_slot,65,15,59,64,False
llama3.1-8b,fitting,f96d115d45f3,jbb,True,train,system,fixed_slot,52,13,37,51,False
llama3.1-8b,fitting,f96d115d45f3,jbb,True,train,user,fixed_slot,63,13,57,62,True
llama3.1-8b,fitting,f96d115d45f3,jbb,True,train,tool,fixed_slot,66,13,59,65,True
llama3.1-8b,fitting,f96d115d45f3,jbb,True,train,assistant,fixed_slot,63,13,57,62,True
llama3.1-8b,fitting,f96d115d45f3,jbb,True,train,system,natural_slot,52,13,37,51,False
llama3.1-8b,fitting,f96d115d45f3,jbb,True,train,user,natural_slot,54,13,48,53,False
llama3.1-8b,fitting,f96d115d45f3,jbb,True,train,tool,natural_slot,74,13,67,73,False
llama3.1-8b,fitting,f96d115d45f3,jbb,True,train,assistant,natural_slot,63,13,57,62,False
llama3.1-8b,fitting,77924cd75c03,sorry-bench,True,train,system,fixed_slot,84,45,69,83,False
llama3.1-8b,fitting,77924cd75c03,sorry-bench,True,train,user,fixed_slot,95,45,89,94,True
llama3.1-8b,fitting,77924cd75c03,sorry-bench,True,train,tool,fixed_slot,97,45,91,96,True
llama3.1-8b,fitting,77924cd75c03,sorry-bench,True,train,assistant,fixed_slot,95,45,89,94,True
llama3.1-8b,fitting,77924cd75c03,sorry-bench,True,train,system,natural_slot,84,45,69,83,False
llama3.1-8b,fitting,77924cd75c03,sorry-bench,True,train,user,natural_slot,86,45,80,85,False
llama3.1-8b,fitting,77924cd75c03,sorry-bench,True,train,tool,natural_slot,105,45,99,104,False
llama3.1-8b,fitting,77924cd75c03,sorry-bench,True,train,assistant,natural_slot,95,45,89,94,False
llama3.1-8b,fitting,421ed532d733,advbench,True,train,system,fixed_slot,52,13,37,51,False
llama3.1-8b,fitting,421ed532d733,advbench,True,train,user,fixed_slot,63,13,57,62,True
llama3.1-8b,fitting,421ed532d733,advbench,True,train,tool,fixed_slot,66,13,59,65,True
llama3.1-8b,fitting,421ed532d733,advbench,True,train,assistant,fixed_slot,63,13,57,62,True
llama3.1-8b,fitting,421ed532d733,advbench,True,train,system,natural_slot,52,13,37,51,False
llama3.1-8b,fitting,421ed532d733,advbench,True,train,user,natural_slot,54,13,48,53,False
llama3.1-8b,fitting,421ed532d733,advbench,True,train,tool,natural_slot,74,13,67,73,False
llama3.1-8b,fitting,421ed532d733,advbench,True,train,assistant,natural_slot,63,13,57,62,False
llama3.1-8b,fitting,4a2f7ea3c6bc,jbb,True,train,system,fixed_slot,54,15,39,53,False
llama3.1-8b,fitting,4a2f7ea3c6bc,jbb,True,train,user,fixed_slot,65,15,59,64,True
llama3.1-8b,fitting,4a2f7ea3c6bc,jbb,True,train,tool,fixed_slot,68,15,61,67,True
llama3.1-8b,fitting,4a2f7ea3c6bc,jbb,True,train,assistant,fixed_slot,65,15,59,64,True
llama3.1-8b,fitting,4a2f7ea3c6bc,jbb,True,train,system,natural_slot,54,15,39,53,False
llama3.1-8b,fitting,4a2f7ea3c6bc,jbb,True,train,user,natural_slot,56,15,50,55,False
llama3.1-8b,fitting,4a2f7ea3c6bc,jbb,True,train,tool,natural_slot,76,15,69,75,False
llama3.1-8b,fitting,4a2f7ea3c6bc,jbb,True,train,assistant,natural_slot,65,15,59,64,False
llama3.1-8b,fitting,191476e5b234,sorry-bench,True,train,system,fixed_slot,49,10,34,48,False
llama3.1-8b,fitting,191476e5b234,sorry-bench,True,train,user,fixed_slot,60,10,54,59,True
llama3.1-8b,fitting,191476e5b234,sorry-bench,True,train,tool,fixed_slot,62,10,56,61,True
llama3.1-8b,fitting,191476e5b234,sorry-bench,True,train,assistant,fixed_slot,60,10,54,59,True
llama3.1-8b,fitting,191476e5b234,sorry-bench,True,train,system,natural_slot,49,10,34,48,False
llama3.1-8b,fitting,191476e5b234,sorry-bench,True,train,user,natural_slot,51,10,45,50,False
llama3.1-8b,fitting,191476e5b234,sorry-bench,True,train,tool,natural_slot,70,10,64,69,False
llama3.1-8b,fitting,191476e5b234,sorry-bench,True,train,assistant,natural_slot,60,10,54,59,False
llama3.1-8b,fitting,d5393b933872,advbench,True,train,system,fixed_slot,56,17,41,55,False
llama3.1-8b,fitting,d5393b933872,advbench,True,train,user,fixed_slot,67,17,61,66,True
llama3.1-8b,fitting,d5393b933872,advbench,True,train,tool,fixed_slot,70,17,63,69,True
llama3.1-8b,fitting,d5393b933872,advbench,True,train,assistant,fixed_slot,67,17,61,66,True
llama3.1-8b,fitting,d5393b933872,advbench,True,train,system,natural_slot,56,17,41,55,False
llama3.1-8b,fitting,d5393b933872,advbench,True,train,user,natural_slot,58,17,52,57,False
llama3.1-8b,fitting,d5393b933872,advbench,True,train,tool,natural_slot,78,17,71,77,False
llama3.1-8b,fitting,d5393b933872,advbench,True,train,assistant,natural_slot,67,17,61,66,False
llama3.1-8b,fitting,2bf03afa1a5d,jbb,True,train,system,fixed_slot,49,10,34,48,False
llama3.1-8b,fitting,2bf03afa1a5d,jbb,True,train,user,fixed_slot,60,10,54,59,True
llama3.1-8b,fitting,2bf03afa1a5d,jbb,True,train,tool,fixed_slot,63,10,56,62,True
llama3.1-8b,fitting,2bf03afa1a5d,jbb,True,train,assistant,fixed_slot,60,10,54,59,True
llama3.1-8b,fitting,2bf03afa1a5d,jbb,True,train,system,natural_slot,49,10,34,48,False
llama3.1-8b,fitting,2bf03afa1a5d,jbb,True,train,user,natural_slot,51,10,45,50,False
llama3.1-8b,fitting,2bf03afa1a5d,jbb,True,train,tool,natural_slot,71,10,64,70,False
llama3.1-8b,fitting,2bf03afa1a5d,jbb,True,train,assistant,natural_slot,60,10,54,59,False
llama3.1-8b,fitting,d61a408b47b3,sorry-bench,True,train,system,fixed_slot,49,10,34,48,False
llama3.1-8b,fitting,d61a408b47b3,sorry-bench,True,train,user,fixed_slot,60,10,54,59,True
llama3.1-8b,fitting,d61a408b47b3,sorry-bench,True,train,tool,fixed_slot,62,10,56,61,True
llama3.1-8b,fitting,d61a408b47b3,sorry-bench,True,train,assistant,fixed_slot,60,10,54,59,True
llama3.1-8b,fitting,d61a408b47b3,sorry-bench,True,train,system,natural_slot,49,10,34,48,False
llama3.1-8b,fitting,d61a408b47b3,sorry-bench,True,train,user,natural_slot,51,10,45,50,False
llama3.1-8b,fitting,d61a408b47b3,sorry-bench,True,train,tool,natural_slot,70,10,64,69,False
llama3.1-8b,fitting,d61a408b47b3,sorry-bench,True,train,assistant,natural_slot,60,10,54,59,False
llama3.1-8b,fitting,913e08641f82,advbench,True,train,system,fixed_slot,52,13,37,51,False
llama3.1-8b,fitting,913e08641f82,advbench,True,train,user,fixed_slot,63,13,57,62,True
llama3.1-8b,fitting,913e08641f82,advbench,True,train,tool,fixed_slot,66,13,59,65,True
llama3.1-8b,fitting,913e08641f82,advbench,True,train,assistant,fixed_slot,63,13,57,62,True
llama3.1-8b,fitting,913e08641f82,advbench,True,train,system,natural_slot,52,13,37,51,False
llama3.1-8b,fitting,913e08641f82,advbench,True,train,user,natural_slot,54,13,48,53,False
llama3.1-8b,fitting,913e08641f82,advbench,True,train,tool,natural_slot,74,13,67,73,False
llama3.1-8b,fitting,913e08641f82,advbench,True,train,assistant,natural_slot,63,13,57,62,False
llama3.1-8b,fitting,d3bb7f952e27,jbb,True,train,system,fixed_slot,59,20,44,58,False
llama3.1-8b,fitting,d3bb7f952e27,jbb,True,train,user,fixed_slot,70,20,64,69,True
llama3.1-8b,fitting,d3bb7f952e27,jbb,True,train,tool,fixed_slot,73,20,66,72,True
llama3.1-8b,fitting,d3bb7f952e27,jbb,True,train,assistant,fixed_slot,70,20,64,69,True
llama3.1-8b,fitting,d3bb7f952e27,jbb,True,train,system,natural_slot,59,20,44,58,False
llama3.1-8b,fitting,d3bb7f952e27,jbb,True,train,user,natural_slot,61,20,55,60,False
llama3.1-8b,fitting,d3bb7f952e27,jbb,True,train,tool,natural_slot,81,20,74,80,False
llama3.1-8b,fitting,d3bb7f952e27,jbb,True,train,assistant,natural_slot,70,20,64,69,False
llama3.1-8b,fitting,be2f571d9e0e,sorry-bench,True,train,system,fixed_slot,73,34,58,72,False
llama3.1-8b,fitting,be2f571d9e0e,sorry-bench,True,train,user,fixed_slot,84,34,78,83,True
llama3.1-8b,fitting,be2f571d9e0e,sorry-bench,True,train,tool,fixed_slot,86,34,80,85,True
llama3.1-8b,fitting,be2f571d9e0e,sorry-bench,True,train,assistant,fixed_slot,84,34,78,83,True
llama3.1-8b,fitting,be2f571d9e0e,sorry-bench,True,train,system,natural_slot,73,34,58,72,False
llama3.1-8b,fitting,be2f571d9e0e,sorry-bench,True,train,user,natural_slot,75,34,69,74,False
llama3.1-8b,fitting,be2f571d9e0e,sorry-bench,True,train,tool,natural_slot,94,34,88,93,False
llama3.1-8b,fitting,be2f571d9e0e,sorry-bench,True,train,assistant,natural_slot,84,34,78,83,False
llama3.1-8b,fitting,c1fe6a7120c1,advbench,True,train,system,fixed_slot,55,16,40,54,False
llama3.1-8b,fitting,c1fe6a7120c1,advbench,True,train,user,fixed_slot,66,16,60,65,True
llama3.1-8b,fitting,c1fe6a7120c1,advbench,True,train,tool,fixed_slot,69,16,62,68,True
llama3.1-8b,fitting,c1fe6a7120c1,advbench,True,train,assistant,fixed_slot,66,16,60,65,True
llama3.1-8b,fitting,c1fe6a7120c1,advbench,True,train,system,natural_slot,55,16,40,54,False
llama3.1-8b,fitting,c1fe6a7120c1,advbench,True,train,user,natural_slot,57,16,51,56,False
llama3.1-8b,fitting,c1fe6a7120c1,advbench,True,train,tool,natural_slot,77,16,70,76,False
llama3.1-8b,fitting,c1fe6a7120c1,advbench,True,train,assistant,natural_slot,66,16,60,65,False
llama3.1-8b,fitting,7d28eb52f637,jbb,True,train,system,fixed_slot,69,30,54,68,False
llama3.1-8b,fitting,7d28eb52f637,jbb,True,train,user,fixed_slot,80,30,74,79,True
llama3.1-8b,fitting,7d28eb52f637,jbb,True,train,tool,fixed_slot,83,30,76,82,True
llama3.1-8b,fitting,7d28eb52f637,jbb,True,train,assistant,fixed_slot,80,30,74,79,True
llama3.1-8b,fitting,7d28eb52f637,jbb,True,train,system,natural_slot,69,30,54,68,False
llama3.1-8b,fitting,7d28eb52f637,jbb,True,train,user,natural_slot,71,30,65,70,False
llama3.1-8b,fitting,7d28eb52f637,jbb,True,train,tool,natural_slot,91,30,84,90,False
llama3.1-8b,fitting,7d28eb52f637,jbb,True,train,assistant,natural_slot,80,30,74,79,False
llama3.1-8b,fitting,093e5cf540f8,sorry-bench,True,test,system,fixed_slot,66,27,51,65,False
llama3.1-8b,fitting,093e5cf540f8,sorry-bench,True,test,user,fixed_slot,77,27,71,76,True
llama3.1-8b,fitting,093e5cf540f8,sorry-bench,True,test,tool,fixed_slot,79,27,73,78,True
llama3.1-8b,fitting,093e5cf540f8,sorry-bench,True,test,assistant,fixed_slot,77,27,71,76,True
llama3.1-8b,fitting,093e5cf540f8,sorry-bench,True,test,system,natural_slot,66,27,51,65,False
llama3.1-8b,fitting,093e5cf540f8,sorry-bench,True,test,user,natural_slot,68,27,62,67,False
llama3.1-8b,fitting,093e5cf540f8,sorry-bench,True,test,tool,natural_slot,87,27,81,86,False
llama3.1-8b,fitting,093e5cf540f8,sorry-bench,True,test,assistant,natural_slot,77,27,71,76,False
llama3.1-8b,fitting,0109611a6845,advbench,True,train,system,fixed_slot,50,11,35,49,False
llama3.1-8b,fitting,0109611a6845,advbench,True,train,user,fixed_slot,61,11,55,60,True
llama3.1-8b,fitting,0109611a6845,advbench,True,train,tool,fixed_slot,64,11,57,63,True
llama3.1-8b,fitting,0109611a6845,advbench,True,train,assistant,fixed_slot,61,11,55,60,True
llama3.1-8b,fitting,0109611a6845,advbench,True,train,system,natural_slot,50,11,35,49,False
llama3.1-8b,fitting,0109611a6845,advbench,True,train,user,natural_slot,52,11,46,51,False
llama3.1-8b,fitting,0109611a6845,advbench,True,train,tool,natural_slot,72,11,65,71,False
llama3.1-8b,fitting,0109611a6845,advbench,True,train,assistant,natural_slot,61,11,55,60,False
llama3.1-8b,fitting,711b5ce2f890,jbb,True,train,system,fixed_slot,64,25,49,63,False
llama3.1-8b,fitting,711b5ce2f890,jbb,True,train,user,fixed_slot,75,25,69,74,True
llama3.1-8b,fitting,711b5ce2f890,jbb,True,train,tool,fixed_slot,78,25,71,77,True
llama3.1-8b,fitting,711b5ce2f890,jbb,True,train,assistant,fixed_slot,75,25,69,74,True
llama3.1-8b,fitting,711b5ce2f890,jbb,True,train,system,natural_slot,64,25,49,63,False
llama3.1-8b,fitting,711b5ce2f890,jbb,True,train,user,natural_slot,66,25,60,65,False
llama3.1-8b,fitting,711b5ce2f890,jbb,True,train,tool,natural_slot,86,25,79,85,False
llama3.1-8b,fitting,711b5ce2f890,jbb,True,train,assistant,natural_slot,75,25,69,74,False
llama3.1-8b,fitting,cf8bdf5df9e1,sorry-bench,True,train,system,fixed_slot,49,10,34,48,False
llama3.1-8b,fitting,cf8bdf5df9e1,sorry-bench,True,train,user,fixed_slot,60,10,54,59,True
llama3.1-8b,fitting,cf8bdf5df9e1,sorry-bench,True,train,tool,fixed_slot,62,10,56,61,True
llama3.1-8b,fitting,cf8bdf5df9e1,sorry-bench,True,train,assistant,fixed_slot,60,10,54,59,True
llama3.1-8b,fitting,cf8bdf5df9e1,sorry-bench,True,train,system,natural_slot,49,10,34,48,False
llama3.1-8b,fitting,cf8bdf5df9e1,sorry-bench,True,train,user,natural_slot,51,10,45,50,False
llama3.1-8b,fitting,cf8bdf5df9e1,sorry-bench,True,train,tool,natural_slot,70,10,64,69,False
llama3.1-8b,fitting,cf8bdf5df9e1,sorry-bench,True,train,assistant,natural_slot,60,10,54,59,False
llama3.1-8b,fitting,dc4f21b430b6,advbench,True,train,system,fixed_slot,48,9,33,47,False
llama3.1-8b,fitting,dc4f21b430b6,advbench,True,train,user,fixed_slot,59,9,53,58,True
llama3.1-8b,fitting,dc4f21b430b6,advbench,True,train,tool,fixed_slot,62,9,55,61,True
llama3.1-8b,fitting,dc4f21b430b6,advbench,True,train,assistant,fixed_slot,59,9,53,58,True
llama3.1-8b,fitting,dc4f21b430b6,advbench,True,train,system,natural_slot,48,9,33,47,False
llama3.1-8b,fitting,dc4f21b430b6,advbench,True,train,user,natural_slot,50,9,44,49,False
llama3.1-8b,fitting,dc4f21b430b6,advbench,True,train,tool,natural_slot,70,9,63,69,False
llama3.1-8b,fitting,dc4f21b430b6,advbench,True,train,assistant,natural_slot,59,9,53,58,False
llama3.1-8b,fitting,d66a8a582ce0,jbb,True,train,system,fixed_slot,52,13,37,51,False
llama3.1-8b,fitting,d66a8a582ce0,jbb,True,train,user,fixed_slot,63,13,57,62,True
llama3.1-8b,fitting,d66a8a582ce0,jbb,True,train,tool,fixed_slot,66,13,59,65,True
llama3.1-8b,fitting,d66a8a582ce0,jbb,True,train,assistant,fixed_slot,63,13,57,62,True
llama3.1-8b,fitting,d66a8a582ce0,jbb,True,train,system,natural_slot,52,13,37,51,False
llama3.1-8b,fitting,d66a8a582ce0,jbb,True,train,user,natural_slot,54,13,48,53,False
llama3.1-8b,fitting,d66a8a582ce0,jbb,True,train,tool,natural_slot,74,13,67,73,False
llama3.1-8b,fitting,d66a8a582ce0,jbb,True,train,assistant,natural_slot,63,13,57,62,False
llama3.1-8b,fitting,783002f81bf5,sorry-bench,True,train,system,fixed_slot,58,19,43,57,False
llama3.1-8b,fitting,783002f81bf5,sorry-bench,True,train,user,fixed_slot,69,19,63,68,True
llama3.1-8b,fitting,783002f81bf5,sorry-bench,True,train,tool,fixed_slot,71,19,65,70,True
llama3.1-8b,fitting,783002f81bf5,sorry-bench,True,train,assistant,fixed_slot,69,19,63,68,True
llama3.1-8b,fitting,783002f81bf5,sorry-bench,True,train,system,natural_slot,58,19,43,57,False
llama3.1-8b,fitting,783002f81bf5,sorry-bench,True,train,user,natural_slot,60,19,54,59,False
llama3.1-8b,fitting,783002f81bf5,sorry-bench,True,train,tool,natural_slot,79,19,73,78,False
llama3.1-8b,fitting,783002f81bf5,sorry-bench,True,train,assistant,natural_slot,69,19,63,68,False
llama3.1-8b,fitting,dba92a2a5b38,advbench,True,test,system,fixed_slot,54,15,39,53,False
llama3.1-8b,fitting,dba92a2a5b38,advbench,True,test,user,fixed_slot,65,15,59,64,True
llama3.1-8b,fitting,dba92a2a5b38,advbench,True,test,tool,fixed_slot,68,15,61,67,True
llama3.1-8b,fitting,dba92a2a5b38,advbench,True,test,assistant,fixed_slot,65,15,59,64,True
llama3.1-8b,fitting,dba92a2a5b38,advbench,True,test,system,natural_slot,54,15,39,53,False
llama3.1-8b,fitting,dba92a2a5b38,advbench,True,test,user,natural_slot,56,15,50,55,False
llama3.1-8b,fitting,dba92a2a5b38,advbench,True,test,tool,natural_slot,76,15,69,75,False
llama3.1-8b,fitting,dba92a2a5b38,advbench,True,test,assistant,natural_slot,65,15,59,64,False
llama3.1-8b,fitting,cb9888f1cdd2,jbb,True,train,system,fixed_slot,55,16,40,54,False
llama3.1-8b,fitting,cb9888f1cdd2,jbb,True,train,user,fixed_slot,66,16,60,65,True
llama3.1-8b,fitting,cb9888f1cdd2,jbb,True,train,tool,fixed_slot,69,16,62,68,True
llama3.1-8b,fitting,cb9888f1cdd2,jbb,True,train,assistant,fixed_slot,66,16,60,65,True
llama3.1-8b,fitting,cb9888f1cdd2,jbb,True,train,system,natural_slot,55,16,40,54,False
llama3.1-8b,fitting,cb9888f1cdd2,jbb,True,train,user,natural_slot,57,16,51,56,False
llama3.1-8b,fitting,cb9888f1cdd2,jbb,True,train,tool,natural_slot,77,16,70,76,False
llama3.1-8b,fitting,cb9888f1cdd2,jbb,True,train,assistant,natural_slot,66,16,60,65,False
llama3.1-8b,fitting,c550b6122621,sorry-bench,True,test,system,fixed_slot,60,21,45,59,False
llama3.1-8b,fitting,c550b6122621,sorry-bench,True,test,user,fixed_slot,71,21,65,70,True
llama3.1-8b,fitting,c550b6122621,sorry-bench,True,test,tool,fixed_slot,73,21,67,72,True
llama3.1-8b,fitting,c550b6122621,sorry-bench,True,test,assistant,fixed_slot,71,21,65,70,True
llama3.1-8b,fitting,c550b6122621,sorry-bench,True,test,system,natural_slot,60,21,45,59,False
llama3.1-8b,fitting,c550b6122621,sorry-bench,True,test,user,natural_slot,62,21,56,61,False
llama3.1-8b,fitting,c550b6122621,sorry-bench,True,test,tool,natural_slot,81,21,75,80,False
llama3.1-8b,fitting,c550b6122621,sorry-bench,True,test,assistant,natural_slot,71,21,65,70,False
llama3.1-8b,fitting,f53736e9eb6f,advbench,True,train,system,fixed_slot,52,13,37,51,False
llama3.1-8b,fitting,f53736e9eb6f,advbench,True,train,user,fixed_slot,63,13,57,62,True
llama3.1-8b,fitting,f53736e9eb6f,advbench,True,train,tool,fixed_slot,66,13,59,65,True
llama3.1-8b,fitting,f53736e9eb6f,advbench,True,train,assistant,fixed_slot,63,13,57,62,True
