model,kind,uid,source,harmful,split,role,design,n_tokens,content_tokens,t_inst,t_post_inst,slot_is_fixed
qwen2.5-7b,fitting,12d95c01bf00,advbench,True,train,user,natural_slot,30,11,24,29,False
qwen2.5-7b,fitting,12d95c01bf00,advbench,True,train,tool,natural_slot,56,11,45,55,False
qwen2.5-7b,fitting,12d95c01bf00,advbench,True,train,assistant,natural_slot,39,11,33,38,False
qwen2.5-7b,fitting,b812e6f874ba,jbb,True,train,system,fixed_slot,40,23,25,39,False
qwen2.5-7b,fitting,b812e6f874ba,jbb,True,train,user,fixed_slot,51,23,45,50,True
qwen2.5-7b,fitting,b812e6f874ba,jbb,True,train,tool,fixed_slot,60,23,49,59,True
qwen2.5-7b,fitting,b812e6f874ba,jbb,True,train,assistant,fixed_slot,51,23,45,50,True
qwen2.5-7b,fitting,b812e6f874ba,jbb,True,train,system,natural_slot,40,23,25,39,False
qwen2.5-7b,fitting,b812e6f874ba,jbb,True,train,user,natural_slot,42,23,36,41,False
qwen2.5-7b,fitting,b812e6f874ba,jbb,True,train,tool,natural_slot,68,23,57,67,False
qwen2.5-7b,fitting,b812e6f874ba,jbb,True,train,assistant,natural_slot,51,23,45,50,False
qwen2.5-7b,fitting,0efbdb6381cc,sorry-bench,True,train,system,fixed_slot,47,30,32,46,False
qwen2.5-7b,fitting,0efbdb6381cc,sorry-bench,True,train,user,fixed_slot,58,30,52,57,True
qwen2.5-7b,fitting,0efbdb6381cc,sorry-bench,True,train,tool,fixed_slot,66,30,56,65,True
qwen2.5-7b,fitting,0efbdb6381cc,sorry-bench,True,train,assistant,fixed_slot,58,30,52,57,True
qwen2.5-7b,fitting,0efbdb6381cc,sorry-bench,True,train,system,natural_slot,47,30,32,46,False
qwen2.5-7b,fitting,0efbdb6381cc,sorry-bench,True,train,user,natural_slot,49,30,43,48,False
qwen2.5-7b,fitting,0efbdb6381cc,sorry-bench,True,train,tool,natural_slot,74,30,64,73,False
qwen2.5-7b,fitting,0efbdb6381cc,sorry-bench,True,train,assistant,natural_slot,58,30,52,57,False
qwen2.5-7b,fitting,8216f5afd681,advbench,True,train,system,fixed_slot,27,10,12,26,False
qwen2.5-7b,fitting,8216f5afd681,advbench,True,train,user,fixed_slot,38,10,32,37,True
qwen2.5-7b,fitting,8216f5afd681,advbench,True,train,tool,fixed_slot,47,10,36,46,True
qwen2.5-7b,fitting,8216f5afd681,advbench,True,train,assistant,fixed_slot,38,10,32,37,True
qwen2.5-7b,fitting,8216f5afd681,advbench,True,train,system,natural_slot,27,10,12,26,False
qwen2.5-7b,fitting,8216f5afd681,advbench,True,train,user,natural_slot,29,10,23,28,False
qwen2.5-7b,fitting,8216f5afd681,advbench,True,train,tool,natural_slot,55,10,44,54,False
qwen2.5-7b,fitting,8216f5afd681,advbench,True,train,assistant,natural_slot,38,10,32,37,False
qwen2.5-7b,fitting,f1e260620370,jbb,True,train,system,fixed_slot,28,11,13,27,False
qwen2.5-7b,fitting,f1e260620370,jbb,True,train,user,fixed_slot,39,11,33,38,True
qwen2.5-7b,fitting,f1e260620370,jbb,True,train,tool,fixed_slot,48,11,37,47,True
qwen2.5-7b,fitting,f1e260620370,jbb,True,train,assistant,fixed_slot,39,11,33,38,True
qwen2.5-7b,fitting,f1e260620370,jbb,True,train,system,natural_slot,28,11,13,27,False
qwen2.5-7b,fitting,f1e260620370,jbb,True,train,user,natural_slot,30,11,24,29,False
qwen2.5-7b,fitting,f1e260620370,jbb,True,train,tool,natural_slot,56,11,45,55,False
qwen2.5-7b,fitting,f1e260620370,jbb,True,train,assistant,natural_slot,39,11,33,38,False
qwen2.5-7b,fitting,450d0e2f16d7,sorry-bench,True,test,system,fixed_slot,59,42,44,58,False
qwen2.5-7b,fitting,450d0e2f16d7,sorry-bench,True,test,user,fixed_slot,70,42,64,69,True
qwen2.5-7b,fitting,450d0e2f16d7,sorry-bench,True,test,tool,fixed_slot,78,42,68,77,True
qwen2.5-7b,fitting,450d0e2f16d7,sorry-bench,True,test,assistant,fixed_slot,70,42,64,69,True
qwen2.5-7b,fitting,450d0e2f16d7,sorry-bench,True,test,system,natural_slot,59,42,44,58,False
qwen2.5-7b,fitting,450d0e2f16d7,sorry-bench,True,test,user,natural_slot,61,42,55,60,False
qwen2.5-7b,fitting,450d0e2f16d7,sorry-bench,True,test,tool,natural_slot,86,42,76,85,False
qwen2.5-7b,fitting,450d0e2f16d7,sorry-bench,True,test,assistant,natural_slot,70,42,64,69,False
qwen2.5-7b,fitting,eaf7c3977210,advbench,True,test,system,fixed_slot,32,15,17,31,False
qwen2.5-7b,fitting,eaf7c3977210,advbench,True,test,user,fixed_slot,43,15,37,42,True
qwen2.5-7b,fitting,eaf7c3977210,advbench,True,test,tool,fixed_slot,52,15,41,51,True
qwen2.5-7b,fitting,eaf7c3977210,advbench,True,test,assistant,fixed_slot,43,15,37,42,True
qwen2.5-7b,fitting,eaf7c3977210,advbench,True,test,system,natural_slot,32,15,17,31,False
qwen2.5-7b,fitting,eaf7c3977210,advbench,True,test,user,natural_slot,34,15,28,33,False
qwen2.5-7b,fitting,eaf7c3977210,advbench,True,test,tool,natural_slot,60,15,49,59,False
qwen2.5-7b,fitting,eaf7c3977210,advbench,True,test,assistant,natural_slot,43,15,37,42,False
qwen2.5-7b,fitting,f96d115d45f3,jbb,True,train,system,fixed_slot,30,13,15,29,False
qwen2.5-7b,fitting,f96d115d45f3,jbb,True,train,user,fixed_slot,41,13,35,40,True
qwen2.5-7b,fitting,f96d115d45f3,jbb,True,train,tool,fixed_slot,50,13,39,49,True
qwen2.5-7b,fitting,f96d115d45f3,jbb,True,train,assistant,fixed_slot,41,13,35,40,True
qwen2.5-7b,fitting,f96d115d45f3,jbb,True,train,system,natural_slot,30,13,15,29,False
qwen2.5-7b,fitting,f96d115d45f3,jbb,True,train,user,natural_slot,32,13,26,31,False
qwen2.5-7b,fitting,f96d115d45f3,jbb,True,train,tool,natural_slot,58,13,47,57,False
qwen2.5-7b,fitting,f96d115d45f3,jbb,True,train,assistant,natural_slot,41,13,35,40,False
qwen2.5-7b,fitting,77924cd75c03,sorry-bench,True,train,system,fixed_slot,62,45,47,61,False
qwen2.5-7b,fitting,77924cd75c03,sorry-bench,True,train,user,fixed_slot,73,45,67,72,True
qwen2.5-7b,fitting,77924cd75c03,sorry-bench,True,train,tool,fixed_slot,81,45,71,80,True
qwen2.5-7b,fitting,77924cd75c03,sorry-bench,True,train,assistant,fixed_slot,73,45,67,72,True
qwen2.5-7b,fitting,77924cd75c03,sorry-bench,True,train,system,natural_slot,62,45,47,61,False
qwen2.5-7b,fitting,77924cd75c03,sorry-bench,True,train,user,natural_slot,64,45,58,63,False
qwen2.5-7b,fitting,77924cd75c03,sorry-bench,True,train,tool,natural_slot,89,45,79,88,False
qwen2.5-7b,fitting,77924cd75c03,sorry-bench,True,train,assistant,natural_slot,73,45,67,72,False
qwen2.5-7b,fitting,421ed532d733,advbench,True,train,system,fixed_slot,30,13,15,29,False
qwen2.5-7b,fitting,421ed532d733,advbench,True,train,user,fixed_slot,41,13,35,40,True
qwen2.5-7b,fitting,421ed532d733,advbench,True,train,tool,fixed_slot,50,13,39,49,True
qwen2.5-7b,fitting,421ed532d733,advbench,True,train,assistant,fixed_slot,41,13,35,40,True
qwen2.5-7b,fitting,421ed532d733,advbench,True,train,system,natural_slot,30,13,15,29,False
qwen2.5-7b,fitting,421ed532d733,advbench,True,train,user,natural_slot,32,13,26,31,False
qwen2.5-7b,fitting,421ed532d733,advbench,True,train,tool,natural_slot,58,13,47,57,False
qwen2.5-7b,fitting,421ed532d733,advbench,True,train,assistant,natural_slot,41,13,35,40,False
qwen2.5-7b,fitting,4a2f7ea3c6bc,jbb,True,train,system,fixed_slot,32,15,17,31,False
qwen2.5-7b,fitting,4a2f7ea3c6bc,jbb,True,train,user,fixed_slot,43,15,37,42,True
qwen2.5-7b,fitting,4a2f7ea3c6bc,jbb,True,train,tool,fixed_slot,52,15,41,51,True
qwen2.5-7b,fitting,4a2f7ea3c6bc,jbb,True,train,assistant,fixed_slot,43,15,37,42,True
qwen2.5-7b,fitting,4a2f7ea3c6bc,jbb,True,train,system,natural_slot,32,15,17,31,False
qwen2.5-7b,fitting,4a2f7ea3c6bc,jbb,True,train,user,natural_slot,34,15,28,33,False
qwen2.5-7b,fitting,4a2f7ea3c6bc,jbb,True,train,tool,natural_slot,60,15,49,59,False
qwen2.5-7b,fitting,4a2f7ea3c6bc,jbb,True,train,assistant,natural_slot,43,15,37,42,False
qwen2.5-7b,fitting,191476e5b234,sorry-bench,True,train,system,fixed_slot,27,10,12,26,False
qwen2.5-7b,fitting,191476e5b234,sorry-bench,True,train,user,fixed_slot,38,10,32,37,True
qwen2.5-7b,fitting,191476e5b234,sorry-bench,True,train,tool,fixed_slot,46,10,36,45,True
qwen2.5-7b,fitting,191476e5b234,sorry-bench,True,train,assistant,fixed_slot,38,10,32,37,True
qwen2.5-7b,fitting,191476e5b234,sorry-bench,True,train,system,natural_slot,27,10,12,26,False
qwen2.5-7b,fitting,191476e5b234,sorry-bench,True,train,user,natural_slot,29,10,23,28,False
qwen2.5-7b,fitting,191476e5b234,sorry-bench,True,train,tool,natural_slot,54,10,44,53,False
qwen2.5-7b,fitting,191476e5b234,sorry-bench,True,train,assistant,natural_slot,38,10,32,37,False
qwen2.5-7b,fitting,d5393b933872,advbench,True,train,system,fixed_slot,34,17,19,33,False
qwen2.5-7b,fitting,d5393b933872,advbench,True,train,user,fixed_slot,45,17,39,44,True
qwen2.5-7b,fitting,d5393b933872,advbench,True,train,tool,fixed_slot,54,17,43,53,True
qwen2.5-7b,fitting,d5393b933872,advbench,True,train,assistant,fixed_slot,45,17,39,44,True
qwen2.5-7b,fitting,d5393b933872,advbench,True,train,system,natural_slot,34,17,19,33,False
qwen2.5-7b,fitting,d5393b933872,advbench,True,train,user,natural_slot,36,17,30,35,False
qwen2.5-7b,fitting,d5393b933872,advbench,True,train,tool,natural_slot,62,17,51,61,False
qwen2.5-7b,fitting,d5393b933872,advbench,True,train,assistant,natural_slot,45,17,39,44,False
qwen2.5-7b,fitting,2bf03afa1a5d,jbb,True,train,system,fixed_slot,27,10,12,26,False
qwen2.5-7b,fitting,2bf03afa1a5d,jbb,True,train,user,fixed_slot,38,10,32,37,True
qwen2.5-7b,fitting,2bf03afa1a5d,jbb,True,train,tool,fixed_slot,47,10,36,46,True
qwen2.5-7b,fitting,2bf03afa1a5d,jbb,True,train,assistant,fixed_slot,38,10,32,37,True
qwen2.5-7b,fitting,2bf03afa1a5d,jbb,True,train,system,natural_slot,27,10,12,26,False
qwen2.5-7b,fitting,2bf03afa1a5d,jbb,True,train,user,natural_slot,29,10,23,28,False
qwen2.5-7b,fitting,2bf03afa1a5d,jbb,True,train,tool,natural_slot,55,10,44,54,False
qwen2.5-7b,fitting,2bf03afa1a5d,jbb,True,train,assistant,natural_slot,38,10,32,37,False
qwen2.5-7b,fitting,d61a408b47b3,sorry-bench,True,train,system,fixed_slot,27,10,12,26,False
qwen2.5-7b,fitting,d61a408b47b3,sorry-bench,True,train,user,fixed_slot,38,10,32,37,True
qwen2.5-7b,fitting,d61a408b47b3,sorry-bench,True,train,tool,fixed_slot,46,10,36,45,True
qwen2.5-7b,fitting,d61a408b47b3,sorry-bench,True,train,assistant,fixed_slot,38,10,32,37,True
qwen2.5-7b,fitting,d61a408b47b3,sorry-bench,True,train,system,natural_slot,27,10,12,26,False
qwen2.5-7b,fitting,d61a408b47b3,sorry-bench,True,train,user,natural_slot,29,10,23,28,False
qwen2.5-7b,fitting,d61a408b47b3,sorry-bench,True,train,tool,natural_slot,54,10,44,53,False
qwen2.5-7b,fitting,d61a408b47b3,sorry-bench,True,train,assistant,natural_slot,38,10,32,37,False
qwen2.5-7b,fitting,913e08641f82,advbench,True,train,system,fixed_slot,30,13,15,29,False
qwen2.5-7b,fitting,913e08641f82,advbench,True,train,user,fixed_slot,41,13,35,40,True
qwen2.5-7b,fitting,913e08641f82,advbench,True,train,tool,fixed_slot,50,13,39,49,True
qwen2.5-7b,fitting,913e08641f82,advbench,True,train,assistant,fixed_slot,41,13,35,40,True
qwen2.5-7b,fitting,913e08641f82,advbench,True,train,system,natural_slot,30,13,15,29,False
qwen2.5-7b,fitting,913e08641f82,advbench,True,train,user,natural_slot,32,13,26,31,False
qwen2.5-7b,fitting,913e08641f82,advbench,True,train,tool,natural_slot,58,13,47,57,False
qwen2.5-7b,fitting,913e08641f82,advbench,True,train,assistant,natural_slot,41,13,35,40,False
qwen2.5-7b,fitting,d3bb7f952e27,jbb,True,train,system,fixed_slot,37,20,22,36,False
qwen2.5-7b,fitting,d3bb7f952e27,jbb,True,train,user,fixed_slot,48,20,42,47,True
qwen2.5-7b,fitting,d3bb7f952e27,jbb,True,train,tool,fixed_slot,57,20,46,56,True
qwen2.5-7b,fitting,d3bb7f952e27,jbb,True,train,assistant,fixed_slot,48,20,42,47,True
qwen2.5-7b,fitting,d3bb7f952e27,jbb,True,train,system,natural_slot,37,20,22,36,False
qwen2.5-7b,fitting,d3bb7f952e27,jbb,True,train,user,natural_slot,39,20,33,38,False
qwen2.5-7b,fitting,d3bb7f952e27,jbb,True,train,tool,natural_slot,65,20,54,64,False
qwen2.5-7b,fitting,d3bb7f952e27,jbb,True,train,assistant,natural_slot,48,20,42,47,False
qwen2.5-7b,fitting,be2f571d9e0e,sorry-bench,True,train,system,fixed_slot,52,35,37,51,False
qwen2.5-7b,fitting,be2f571d9e0e,sorry-bench,True,train,user,fixed_slot,63,35,57,62,True
qwen2.5-7b,fitting,be2f571d9e0e,sorry-bench,True,train,tool,fixed_slot,71,35,61,70,True
qwen2.5-7b,fitting,be2f571d9e0e,sorry-bench,True,train,assistant,fixed_slot,63,35,57,62,True
qwen2.5-7b,fitting,be2f571d9e0e,sorry-bench,True,train,system,natural_slot,52,35,37,51,False
qwen2.5-7b,fitting,be2f571d9e0e,sorry-bench,True,train,user,natural_slot,54,35,48,53,False
qwen2.5-7b,fitting,be2f571d9e0e,sorry-bench,True,train,tool,natural_slot,79,35,69,78,False
qwen2.5-7b,fitting,be2f571d9e0e,sorry-bench,True,train,assistant,natural_slot,63,35,57,62,False
qwen2.5-7b,fitting,c1fe6a7120c1,advbench,True,train,system,fixed_slot,33,16,18,32,False
qwen2.5-7b,fitting,c1fe6a7120c1,advbench,True,train,user,fixed_slot,44,16,38,43,True
qwen2.5-7b,fitting,c1fe6a7120c1,advbench,True,train,tool,fixed_slot,53,16,42,52,True
qwen2.5-7b,fitting,c1fe6a7120c1,advbench,True,train,assistant,fixed_slot,44,16,38,43,True
qwen2.5-7b,fitting,c1fe6a7120c1,advbench,True,train,system,natural_slot,33,16,18,32,False
qwen2.5-7b,fitting,c1fe6a7120c1,advbench,True,train,user,natural_slot,35,16,29,34,False
qwen2.5-7b,fitting,c1fe6a7120c1,advbench,True,train,tool,natural_slot,61,16,50,60,False
qwen2.5-7b,fitting,c1fe6a7120c1,advbench,True,train,assistant,natural_slot,44,16,38,43,False
qwen2.5-7b,fitting,7d28eb52f637,jbb,True,train,system,fixed_slot,47,30,32,46,False
qwen2.5-7b,fitting,7d28eb52f637,jbb,True,train,user,fixed_slot,58,30,52,57,True
qwen2.5-7b,fitting,7d28eb52f637,jbb,True,train,tool,fixed_slot,67,30,56,66,True
qwen2.5-7b,fitting,7d28eb52f637,jbb,True,train,assistant,fixed_slot,58,30,52,57,True
qwen2.5-7b,fitting,7d28eb52f637,jbb,True,train,system,natural_slot,47,30,32,46,False
qwen2.5-7b,fitting,7d28eb52f637,jbb,True,train,user,natural_slot,49,30,43,48,False
qwen2.5-7b,fitting,7d28eb52f637,jbb,True,train,tool,natural_slot,75,30,64,74,False
qwen2.5-7b,fitting,7d28eb52f637,jbb,True,train,assistant,natural_slot,58,30,52,57,False
qwen2.5-7b,fitting,093e5cf540f8,sorry-bench,True,test,system,fixed_slot,44,27,29,43,False
qwen2.5-7b,fitting,093e5cf540f8,sorry-bench,True,test,user,fixed_slot,55,27,49,54,True
qwen2.5-7b,fitting,093e5cf540f8,sorry-bench,True,test,tool,fixed_slot,63,27,53,62,True
qwen2.5-7b,fitting,093e5cf540f8,sorry-bench,True,test,assistant,fixed_slot,55,27,49,54,True
qwen2.5-7b,fitting,093e5cf540f8,sorry-bench,True,test,system,natural_slot,44,27,29,43,False
qwen2.5-7b,fitting,093e5cf540f8,sorry-bench,True,test,user,natural_slot,46,27,40,45,False
qwen2.5-7b,fitting,093e5cf540f8,sorry-bench,True,test,tool,natural_slot,71,27,61,70,False
qwen2.5-7b,fitting,093e5cf540f8,sorry-bench,True,test,assistant,natural_slot,55,27,49,54,False
qwen2.5-7b,fitting,0109611a6845,advbench,True,train,system,fixed_slot,28,11,13,27,False
qwen2.5-7b,fitting,0109611a6845,advbench,True,train,user,fixed_slot,39,11,33,38,True
qwen2.5-7b,fitting,0109611a6845,advbench,True,train,tool,fixed_slot,48,11,37,47,True
qwen2.5-7b,fitting,0109611a6845,advbench,True,train,assistant,fixed_slot,39,11,33,38,True
qwen2.5-7b,fitting,0109611a6845,advbench,True,train,system,natural_slot,28,11,13,27,False
qwen2.5-7b,fitting,0109611a6845,advbench,True,train,user,natural_slot,30,11,24,29,False
qwen2.5-7b,fitting,0109611a6845,advbench,True,train,tool,natural_slot,56,11,45,55,False
qwen2.5-7b,fitting,0109611a6845,advbench,True,train,assistant,natural_slot,39,11,33,38,False
qwen2.5-7b,fitting,711b5ce2f890,jbb,True,train,system,fixed_slot,42,25,27,41,False
qwen2.5-7b,fitting,711b5ce2f890,jbb,True,train,user,fixed_slot,53,25,47,52,True
qwen2.5-7b,fitting,711b5ce2f890,jbb,True,train,tool,fixed_slot,62,25,51,61,True
qwen2.5-7b,fitting,711b5ce2f890,jbb,True,train,assistant,fixed_slot,53,25,47,52,True
qwen2.5-7b,fitting,711b5ce2f890,jbb,True,train,system,natural_slot,42,25,27,41,False
qwen2.5-7b,fitting,711b5ce2f890,jbb,True,train,user,natural_slot,44,25,38,43,False
qwen2.5-7b,fitting,711b5ce2f890,jbb,True,train,tool,natural_slot,70,25,59,69,False
qwen2.5-7b,fitting,711b5ce2f890,jbb,True,train,assistant,natural_slot,53,25,47,52,False
qwen2.5-7b,fitting,cf8bdf5df9e1,sorry-bench,True,train,system,fixed_slot,27,10,12,26,False
qwen2.5-7b,fitting,cf8bdf5df9e1,sorry-bench,True,train,user,fixed_slot,38,10,32,37,True
qwen2.5-7b,fitting,cf8bdf5df9e1,sorry-bench,True,train,tool,fixed_slot,46,10,36,45,True
qwen2.5-7b,fitting,cf8bdf5df9e1,sorry-bench,True,train,assistant,fixed_slot,38,10,32,37,True
qwen2.5-7b,fitting,cf8bdf5df9e1,sorry-bench,True,train,system,natural_slot,27,10,12,26,False
qwen2.5-7b,fitting,cf8bdf5df9e1,sorry-bench,True,train,user,natural_slot,29,10,23,28,False
qwen2.5-7b,fitting,cf8bdf5df9e1,sorry-bench,True,train,tool,natural_slot,54,10,44,53,False
qwen2.5-7b,fitting,cf8bdf5df9e1,sorry-bench,True,train,assistant,natural_slot,38,10,32,37,False
qwen2.5-7b,fitting,dc4f21b430b6,advbench,True,train,system,fixed_slot,26,9,11,25,False
qwen2.5-7b,fitting,dc4f21b430b6,advbench,True,train,user,fixed_slot,37,9,31,36,True
qwen2.5-7b,fitting,dc4f21b430b6,advbench,True,train,tool,fixed_slot,46,9,35,45,True
qwen2.5-7b,fitting,dc4f21b430b6,advbench,True,train,assistant,fixed_slot,37,9,31,36,True
qwen2.5-7b,fitting,dc4f21b430b6,advbench,True,train,system,natural_slot,26,9,11,25,False
qwen2.5-7b,fitting,dc4f21b430b6,advbench,True,train,user,natural_slot,28,9,22,27,False
qwen2.5-7b,fitting,dc4f21b430b6,advbench,True,train,tool,natural_slot,54,9,43,53,False
qwen2.5-7b,fitting,dc4f21b430b6,advbench,True,train,assistant,natural_slot,37,9,31,36,False
qwen2.5-7b,fitting,d66a8a582ce0,jbb,True,train,system,fixed_slot,30,13,15,29,False
qwen2.5-7b,fitting,d66a8a582ce0,jbb,True,train,user,fixed_slot,41,13,35,40,True
qwen2.5-7b,fitting,d66a8a582ce0,jbb,True,train,tool,fixed_slot,50,13,39,49,True
qwen2.5-7b,fitting,d66a8a582ce0,jbb,True,train,assistant,fixed_slot,41,13,35,40,True
qwen2.5-7b,fitting,d66a8a582ce0,jbb,True,train,system,natural_slot,30,13,15,29,False
qwen2.5-7b,fitting,d66a8a582ce0,jbb,True,train,user,natural_slot,32,13,26,31,False
qwen2.5-7b,fitting,d66a8a582ce0,jbb,True,train,tool,natural_slot,58,13,47,57,False
qwen2.5-7b,fitting,d66a8a582ce0,jbb,True,train,assistant,natural_slot,41,13,35,40,False
qwen2.5-7b,fitting,783002f81bf5,sorry-bench,True,train,system,fixed_slot,36,19,21,35,False
qwen2.5-7b,fitting,783002f81bf5,sorry-bench,True,train,user,fixed_slot,47,19,41,46,True
qwen2.5-7b,fitting,783002f81bf5,sorry-bench,True,train,tool,fixed_slot,55,19,45,54,True
qwen2.5-7b,fitting,783002f81bf5,sorry-bench,True,train,assistant,fixed_slot,47,19,41,46,True
qwen2.5-7b,fitting,783002f81bf5,sorry-bench,True,train,system,natural_slot,36,19,21,35,False
qwen2.5-7b,fitting,783002f81bf5,sorry-bench,True,train,user,natural_slot,38,19,32,37,False
qwen2.5-7b,fitting,783002f81bf5,sorry-bench,True,train,tool,natural_slot,63,19,53,62,False
qwen2.5-7b,fitting,783002f81bf5,sorry-bench,True,train,assistant,natural_slot,47,19,41,46,False
qwen2.5-7b,fitting,dba92a2a5b38,advbench,True,test,system,fixed_slot,32,15,17,31,False
qwen2.5-7b,fitting,dba92a2a5b38,advbench,True,test,user,fixed_slot,43,15,37,42,True
qwen2.5-7b,fitting,dba92a2a5b38,advbench,True,test,tool,fixed_slot,52,15,41,51,True
qwen2.5-7b,fitting,dba92a2a5b38,advbench,True,test,assistant,fixed_slot,43,15,37,42,True
qwen2.5-7b,fitting,dba92a2a5b38,advbench,True,test,system,natural_slot,32,15,17,31,False
qwen2.5-7b,fitting,dba92a2a5b38,advbench,True,test,user,natural_slot,34,15,28,33,False
qwen2.5-7b,fitting,dba92a2a5b38,advbench,True,test,tool,natural_slot,60,15,49,59,False
qwen2.5-7b,fitting,dba92a2a5b38,advbench,True,test,assistant,natural_slot,43,15,37,42,False
qwen2.5-7b,fitting,cb9888f1cdd2,jbb,True,train,system,fixed_slot,33,16,18,32,False
qwen2.5-7b,fitting,cb9888f1cdd2,jbb,True,train,user,fixed_slot,44,16,38,43,True
qwen2.5-7b,fitting,cb9888f1cdd2,jbb,True,train,tool,fixed_slot,53,16,42,52,True
qwen2.5-7b,fitting,cb9888f1cdd2,jbb,True,train,assistant,fixed_slot,44,16,38,43,True
qwen2.5-7b,fitting,cb9888f1cdd2,jbb,True,train,system,natural_slot,33,16,18,32,False
qwen2.5-7b,fitting,cb9888f1cdd2,jbb,True,train,user,natural_slot,35,16,29,34,False
qwen2.5-7b,fitting,cb9888f1cdd2,jbb,True,train,tool,natural_slot,61,16,50,60,False
qwen2.5-7b,fitting,cb9888f1cdd2,jbb,True,train,assistant,natural_slot,44,16,38,43,False
qwen2.5-7b,fitting,c550b6122621,sorry-bench,True,test,system,fixed_slot,38,21,23,37,False
qwen2.5-7b,fitting,c550b6122621,sorry-bench,True,test,user,fixed_slot,49,21,43,48,True
qwen2.5-7b,fitting,c550b6122621,sorry-bench,True,test,tool,fixed_slot,57,21,47,56,True
qwen2.5-7b,fitting,c550b6122621,sorry-bench,True,test,assistant,fixed_slot,49,21,43,48,True
qwen2.5-7b,fitting,c550b6122621,sorry-bench,True,test,system,natural_slot,38,21,23,37,False
qwen2.5-7b,fitting,c550b6122621,sorry-bench,True,test,user,natural_slot,40,21,34,39,False
qwen2.5-7b,fitting,c550b6122621,sorry-bench,True,test,tool,natural_slot,65,21,55,64,False
qwen2.5-7b,fitting,c550b6122621,sorry-bench,True,test,assistant,natural_slot,49,21,43,48,False
qwen2.5-7b,fitting,f53736e9eb6f,advbench,True,train,system,fixed_slot,30,13,15,29,False
qwen2.5-7b,fitting,f53736e9eb6f,advbench,True,train,user,fixed_slot,41,13,35,40,True
qwen2.5-7b,fitting,f53736e9eb6f,advbench,True,train,tool,fixed_slot,50,13,39,49,True
qwen2.5-7b,fitting,f53736e9eb6f,advbench,True,train,assistant,fixed_slot,41,13,35,40,True
qwen2.5-7b,fitting,f53736e9eb6f,advbench,True,train,system,natural_slot,30,13,15,29,False
qwen2.5-7b,fitting,f53736e9eb6f,advbench,True,train,user,natural_slot,32,13,26,31,False
qwen2.5-7b,fitting,f53736e9eb6f,advbench,True,train,tool,natural_slot,58,13,47,57,False
qwen2.5-7b,fitting,f53736e9eb6f,advbench,True,train,assistant,natural_slot,41,13,35,40,False
qwen2.5-7b,fitting,79d2217d5c8a,jbb,True,train,system,fixed_slot,29,12,14,28,False
qwen2.5-7b,fitting,79d2217d5c8a,jbb,True,train,user,fixed_slot,40,12,34,39,True
